,netThrust,currentAcceleration,currentVelocityDelta,currentVelocity,currentAltitudeDelta,currentAltitude,requiredThrustChange,currentTimestep,sent_time_ns,recv_time_ns,latency
'5.113',77002981.87348528,17.148555961226176,17.148555961226176,956.4200482776765,956.4200482776765,40809.14871571215,37.49301339100642,80.0,,,
'5.114',77502635.15840636,17.37836600537355,17.37836600537355,973.7984142830501,973.7984142830501,41782.9471299952,37.08742103042725,80.0,,,
'5.115',77985738.81797181,17.6076178900722,17.6076178900722,991.4060321731223,991.4060321731223,42774.35316216832,36.695262788700624,80.0,,,
'5.116',78453435.52228932,17.836559743697084,17.836559743697084,1009.2425919168194,1009.2425919168194,43783.59575408514,36.315611106095965,80.0,,,
'5.117',78906813.46889052,18.065434183115528,18.065434183115528,1027.308026099935,1027.308026099935,44810.90378018507,35.9475826408662,80.0,,,
'5.118',79346906.82019934,18.29447821994519,18.29447821994519,1045.6025043198802,1045.6025043198802,45856.506284504954,35.590337914133876,80.0,,,
'5.119',79774696.24984095,18.523923188084947,18.523923188084947,1064.126427507965,1064.126427507965,46920.63271201292,35.24308086642616,80.0,,,
'5.120',80191109.62746008,18.7539947005239,18.7539947005239,1082.8804222084889,1082.8804222084889,48003.51313422141,34.90505830177523,80.0,,,
'5.121',80597022.85965785,18.984912641054983,18.984912641054983,1101.8653348495438,1101.8653348495438,49105.37846907095,34.575559205089775,80.0,,,
'5.122',80993260.89463708,19.216891194469582,19.216891194469582,1121.0822260440134,1121.0822260440134,50226.46069511496,34.25391392663662,80.0,,,
'5.123',81380598.88999651,19.450138917071357,19.450138917071357,1140.5323649610848,1140.5323649610848,51366.99306007605,33.93949323408649,80.0,,,
'5.124',81759763.5366572,19.684858847901037,19.684858847901037,1160.2172238089859,1160.2172238089859,52527.21028388503,33.631707237819974,80.0,,,
'5.125',82131434.52696286,19.92124865988887,19.92124865988887,1180.1384724688746,1180.1384724688746,53707.34875635391,33.33000419920054,80.0,,,
'5.126',82496246.15139373,20.159500849224138,20.159500849224138,1200.2979733180987,1200.2979733180987,54907.64672967201,33.033869234445916,80.0,,,
'5.127',82854789.00589381,20.399802960527275,20.399802960527275,1220.697776278626,1220.697776278626,56128.344505950634,32.74282292870923,80.0,,,
'5.128',83207611.79036961,20.642337844905697,20.642337844905697,1241.3401141235317,1241.3401141235317,57369.684620074164,32.456419876151976,80.0,,,
'5.129',83555223.1783108,20.887283947643763,20.887283947643763,1262.2273980711755,1262.2273980711755,58631.91201814534,32.17424716228394,80.0,,,
'5.130',83898093.7375626,21.134815622096717,21.134815622096717,1283.3622136932722,1283.3622136932722,59915.274231838615,31.895922804780707,80.0,,,
'5.131',84236657.88290755,21.385103466304358,21.385103466304358,1304.7473171595766,1304.7473171595766,61220.02154899819,31.6210941684802,80.0,,,
'5.132',84571315.84216441,21.638314678890627,21.638314678890627,1326.3856318384671,1326.3856318384671,62546.40718083666,31.349436369406522,80.0,,,
'5.133',84902435.61887638,21.894613430950027,21.894613430950027,1348.2802452694173,1348.2802452694173,63894.68742610607,31.080650681562467,80.0,,,
'5.134',85230354.9362393,22.15416125082202,22.15416125082202,1370.4344065202392,1370.4344065202392,65265.12183262631,30.814462958950493,80.0,,,
'5.135',85555383.14863221,22.417117418904102,22.417117418904102,1392.8515239391434,1392.8515239391434,66657.97335656546,30.55062208389232,80.0,,,
'5.136',85877803.10888578,22.683639369938156,22.683639369938156,1415.5351633090816,1415.5351633090816,68073.50851987454,30.288898451278275,80.0,,,
'5.137',86197872.98120238,22.953883100510932,22.953883100510932,1438.4890464095924,1438.4890464095924,69511.99756628413,30.02908249693372,80.0,,,
'5.138',86515827.9913777,23.228003579826893,23.228003579826893,1461.7170499894194,1461.7170499894194,70973.71461627354,29.770983276880862,80.0,,,
'5.139',86831882.10763305,23.506155162132046,23.506155162132046,1485.2232051515514,1485.2232051515514,72458.93782142509,29.514427102927115,80.0,,,
'5.140',87146229.64692232,23.788491999483462,23.788491999483462,1509.011697151035,1509.011697151035,73967.94951857612,29.259256238749323,80.0,,,
'5.141',87459046.80301005,24.075168453865366,24.075168453865366,1533.0868656049004,1533.0868656049004,75501.03638418102,29.00532765947996,80.0,,,
'5.142',87770493.09391595,24.366339507945327,24.366339507945327,1557.4532051128458,1557.4532051128458,77058.48958929387,28.752511876747526,80.0,,,
'5.143',88080712.72747917,24.66216117403982,24.66216117403982,1582.1153662868855,1582.1153662868855,78640.60495558075,28.50069183018307,80.0,,,
'5.144',88389835.88481271,24.962790901115977,24.962790901115977,1607.0781571880016,1607.0781571880016,80247.68311276876,28.24976184557905,80.0,,,
'5.145',88697979.92229715,25.268387979894428,25.268387979894428,1632.346545167896,1632.346545167896,81880.02965793665,27.999626659173845,80.0,,,
'5.146',89005250.49350765,25.579113946336882,25.579113946336882,1657.925659114233,1657.925659114233,83537.95531705089,27.75020050693017,80.0,,,
'5.147',89311742.59308751,25.895132984001737,25.895132984001737,1683.8207920982347,1683.8207920982347,85221.77610914913,27.501406277173242,80.0,,,
'5.148',89617541.5250843,26.216612325932836,26.216612325932836,1710.0374044241676,1710.0374044241676,86931.81351357329,27.25317472454619,80.0,,,
'5.149',89922723.79866053,26.54372265691126,26.54372265691126,1736.5811270810789,1736.5811270810789,88668.39464065437,27.005443742919102,80.0,,,
'5.150',90227357.9543909,26.87663851705025,26.87663851705025,1763.457765598129,1763.457765598129,90431.8524062525,26.758157694644172,80.0,,,
'5.151',90531505.32457191,27.215538707849635,27.215538707849635,1790.6733043059787,1790.6733043059787,92222.52571055848,26.511266793376215,80.0,,,
'5.152',90835220.73110968,27.560606701951674,27.560606701951674,1818.2339110079304,1818.2339110079304,94040.75962156641,26.264726537563885,80.0,,,
'5.153',91138553.12462565,27.912031057956046,27.912031057956046,1846.1459420658864,1846.1459420658864,95886.90556363229,26.01849719165714,80.0,,,
'5.154',91441546.16843902,28.270005841760554,28.270005841760554,1874.415947907647,1874.415947907647,97761.32151153994,25.772543312060932,80.0,,,
'5.155',91744238.77105701,28.634731055997438,28.634731055997438,1903.0506789636445,1903.0506789636445,99664.37219050358,25.526833314887444,80.0,,,
'5.156',92046665.57073869,29.006413079235987,29.006413079235987,1932.0570920428804,1932.0570920428804,101596.42928254647,25.281339082612618,80.0,,,
'5.157',92348857.37560031,29.38526511672124,29.38526511672124,1961.4423571596017,1961.4423571596017,103557.87163970606,25.036035606821677,80.0,,,
'5.158',92650841.56260954,29.771507664519085,29.771507664519085,1991.2138648241207,1991.2138648241207,105549.08550453019,24.7909006643265,80.0,,,
'5.159',92952642.43867572,30.165368989041383,30.165368989041383,2021.379233813162,2021.379233813162,107570.46473834335,24.545914524051497,80.0,,,
'5.160',93254281.56689005,30.567085624032966,30.567085624032966,2051.946319437195,2051.946319437195,109622.41105778054,24.30105968220889,80.0,,,
'5.161',93555778.06080705,30.976902887217467,30.976902887217467,2082.9232223244126,2082.9232223244126,111705.33428010496,24.056320623416447,80.0,,,
'5.162',93857148.84949118,31.39507541892293,31.39507541892293,2114.3182977433353,2114.3182977433353,113819.65257784829,23.811683605546527,80.0,,,
'5.163',94158408.9158821,31.821867745142907,31.821867745142907,2146.140165488478,2146.140165488478,115965.79274333677,23.567136466233656,80.0,,,
'5.164',94459571.51086317,32.25755486763633,32.25755486763633,2178.3977203561144,2178.3977203561144,118144.19046369288,23.32266844910491,80.0,,,
'5.165',94760648.3452502,32.702422883831964,32.702422883831964,2211.100143239946,2211.100143239946,120355.29060693283,23.07827004793353,80.0,,,
'5.166',95061649.76175545,33.156769639483,33.156769639483,2244.2569128794294,2244.2569128794294,122599.54751981226,22.83393286704755,80.0,,,
'5.167',95362584.88882414,33.620905417216186,33.620905417216186,2277.8778182966457,2277.8778182966457,124877.42533810891,22.589649496453365,80.0,,,
'5.168',95663461.77809079,34.09515366434114,34.09515366434114,2311.972971960987,2311.972971960987,127189.3983100699,22.345413400255868,80.0,,,
'5.169',95964287.52705914,34.5798517635308,34.5798517635308,2346.5528237245176,2346.5528237245176,129535.95113379441,22.101218817073377,80.0,,,
'5.170',96265068.38847391,35.075351850257114,35.075351850257114,2381.6281755747746,2381.6281755747746,131917.57930936918,21.857060671255276,80.0,,,
'5.171',96565809.86772558,35.58202168116982,35.58202168116982,2417.2101972559444,2417.2101972559444,134334.78950662512,21.61293449381401,80.0,,,
'5.172',96866516.8095095,36.10024555794394,36.10024555794394,2453.3104428138886,2453.3104428138886,136788.099949439,21.368836352079697,80.0,,,
'5.173',97167193.47485024,36.63042531149809,36.63042531149809,2489.9408681253867,2489.9408681253867,139278.04081756438,21.124762787175822,80.0,,,
'5.174',97467843.6094981,37.1729813519041,37.1729813519041,2527.113849477291,2527.113849477291,141805.15466704167,20.88071075849851,80.0,,,
'5.175',97768470.5046099,37.728353789774935,37.728353789774935,2564.842203267066,2564.842203267066,144369.99687030874,20.636677594459094,80.0,,,
'5.176',98069077.05053802,38.29700363543723,38.29700363543723,2603.1392069025032,2603.1392069025032,146973.13607721124,20.39266094882092,80.0,,,
'5.177',98369665.78447074,38.87941408277349,38.87941408277349,2642.018620985277,2642.018620985277,149615.1546981965,20.14865876202747,80.0,,,
'5.178',98670238.93259321,39.47609188526456,39.47609188526456,2681.494712870541,2681.494712870541,152296.64941106705,19.90466922697826,80.0,,,
'5.179',98970798.44737065,40.08756883248264,40.08756883248264,2721.582281703024,2721.582281703024,155018.23169277006,19.660690758764318,80.0,,,
'5.180',99271346.04049368,40.71440333608939,40.71440333608939,2762.296685039113,2762.296685039113,157780.52837780918,19.41672196792486,80.0,,,
'5.181',99571883.21197009,41.35718213529157,41.35718213529157,2803.6538671744047,2803.6538671744047,160584.1822449836,19.172761636832163,80.0,,,
'5.182',99872411.2757959,42.016522132711344,42.016522132711344,2845.6703893071162,2845.6703893071162,163429.8526342907,18.928808698853075,80.0,,,
'5.183',100172931.38259347,42.69307237275315,42.69307237275315,2888.3634616798695,2888.3634616798695,166318.21609597057,18.68486221997267,80.0,,,
'5.184',100473444.53956197,43.387516175809345,43.387516175809345,2931.7509778556787,2931.7509778556787,169249.96707382624,18.4409213825994,80.0,,,
'5.185',100773951.62804914,44.100573443061265,44.100573443061265,2975.85155129874,2975.85155129874,163614.52769386873,18.196985471301364,80.0,,,
'5.186',101074453.41901822,44.833003148220925,44.833003148220925,3020.684554446961,3020.684554446961,166635.21224831569,17.95305386025097,80.0,,,
'5.187',101374816.016217,45.58554552161684,45.58554552161684,3066.270099968578,3066.270099968578,169701.48234828428,17.709235239411164,80.0,,,
'5.188',101675328.6863331,46.35917508577578,46.35917508577578,3112.629275054354,3112.629275054354,172814.11162333863,17.465294797239164,80.0,,,
'5.189',101975835.01414803,47.15471548363752,47.15471548363752,3159.7839905379915,3159.7839905379915,175973.8956138766,17.221359503415,80.0,,,
'5.190',102276335.85567556,47.97311145805506,47.97311145805506,3207.7571019960465,3207.7571019960465,179181.65271587265,16.97742866307152,80.0,,,
'5.191',102576831.95193468,48.81536277880907,48.81536277880907,3256.5724647748557,3256.5724647748557,182438.2251806475,16.733501674688345,80.0,,,
'5.192',102877323.94430223,49.68252831965681,49.68252831965681,3306.2549930945124,3306.2549930945124,185744.48017374202,16.48957801762935,80.0,,,
'5.193',103177812.38783322,50.57573050164939,50.57573050164939,3356.830723596162,3356.830723596162,189101.31089733817,16.245657241329948,80.0,,,
'5.194',103478297.7628141,51.49616014192902,51.49616014192902,3408.326883738091,3408.326883738091,192509.63778107628,16.00173895591877,80.0,,,
'5.195',103778780.4847816,52.44508175205673,52.44508175205673,3460.771965490148,3460.771965490148,195970.40974656644,15.757822824084881,80.0,,,
'5.196',104079260.91320825,53.423839335445166,53.423839335445166,3514.1958048255933,3514.1958048255933,199484.60555139204,15.513908554027285,80.0,,,
'5.197',104379739.35903086,54.433862739792716,54.433862739792716,3568.629667565386,3568.629667565386,203053.23521895742,15.269995893343786,80.0,,,
'5.198',104680216.09117423,55.476674627661424,55.476674627661424,3624.1063421930476,3624.1063421930476,206677.34156115048,15.026084623735313,80.0,,,
'5.199',104980691.34220348,56.553898136665104,56.553898136665104,3680.6602403297125,3680.6602403297125,210358.0018014802,14.78217455641769,80.0,,,
'5.200',105281165.31322001,57.667265310316154,57.667265310316154,3738.3275056400284,3738.3275056400284,214096.3293071202,14.53826552814734,80.0,,,
'5.201',105581638.17810188,58.81862639163485,58.81862639163485,3797.1461320316635,3797.1461320316635,217893.47543915187,14.294357397779153,80.0,,,
'5.202',105882110.08717558,60.009960084407744,60.009960084407744,3857.1560921160712,3857.1560921160712,221750.63153126795,14.050450043285972,80.0,,,
'5.203',106182581.17039491,61.24338490179864,61.24338490179864,3918.3994770178697,3918.3994770178697,225669.03100828582,13.806543359178097,80.0,,,
'5.204',106483051.54009278,62.52117173923102,62.52117173923102,3980.920648757101,3980.920648757101,229649.95165704293,13.562637254269564,80.0,,,
'5.205',106783521.29336293,63.84575782851478,63.84575782851478,4044.7664065856156,4044.7664065856156,233694.71806362853,13.318731649744763,80.0,,,
'5.206',107083990.51412098,65.21976225361087,65.21976225361087,4109.986168839227,4109.986168839227,237804.70423246775,13.074826477485383,80.0,,,
'5.207',107384459.27488787,66.64600323585685,66.64600323585685,4176.632172075084,4176.632172075084,241981.33640454282,12.83092167862273,80.0,,,
'5.208',107684927.6383328,68.12751742868852,68.12751742868852,4244.759689503772,4244.759689503772,246226.0960940466,12.587017202285233,80.0,,,
'5.209',107985395.65860793,69.66758149983515,69.66758149983515,4314.4272710036075,4314.4272710036075,250540.5233650502,12.343113004514995,80.0,,,
'5.210',108285863.38250294,71.26973632379196,71.26973632379196,4385.6970073274,4385.6970073274,254926.2203723776,12.099209047330614,80.0,,,
'5.211',108586330.85044347,72.9378141605001,72.9378141605001,4458.6348214879,4458.6348214879,259384.85519386551,11.855305297916676,80.0,,,
'5.212',108886798.09735462,74.67596925933445,74.67596925933445,4533.310790747234,4533.310790747234,263918.1659846128,11.611401727922802,80.0,,,
'5.213',109187265.15340765,76.4887124028694,76.4887124028694,4609.799503150103,4609.799503150103,268527.9654877629,11.367498312857556,80.0,,,
'5.214',109487732.0446655,78.38094999513491,78.38094999513491,4688.180453145238,4688.180453145238,273216.1459409081,11.123595031564399,80.0,,,
'5.215',109788198.79364096,80.35802840752655,80.35802840752655,4768.538481552765,4768.538481552765,277984.68442246085,10.879691865768638,80.0,,,
'5.216',110088665.41977914,82.42578442636675,82.42578442636675,4850.964265979132,4850.964265979132,282835.64868844,10.635788799685743,80.0,,,
'5.217',110389131.93987457,84.59060280458604,84.59060280458604,4935.554868783717,4935.554868783717,287771.2035572237,10.39188581968279,80.0,,,
'5.218',110689598.36843175,86.85948211274285,86.85948211274285,5022.41435089646,5022.41435089646,292793.61790812016,10.147982913985805,80.0,,,
'5.219',110990064.7179766,89.24011032007171,89.24011032007171,5111.654461216532,5111.654461216532,297905.2723693367,9.904080072426883,80.0,,,
'5.220',111290530.9993259,91.74095182522817,91.74095182522817,5203.39541304176,5203.39541304176,303108.66778237844,9.660177286225537,80.0,,,
'5.221',111590997.22181988,94.37134801274382,94.37134801274382,5297.766761054503,5297.766761054503,308406.43454343296,9.416274547799857,80.0,,,
'5.222',111891463.39352335,97.14163385283021,97.14163385283021,5394.908394907334,5394.908394907334,313801.34293834027,9.17237185060325,80.0,,,
'5.223',112191929.52139945,100.06327361237238,100.06327361237238,5494.971668519706,5494.971668519706,319296.31460686,8.928469188983406,80.0,,,
'5.224',112492395.61145984,103.14901943422483,103.14901943422483,5598.120687953931,5598.120687953931,324894.43529481394,8.68456655806038,80.0,,,
'5.225',112792861.6688943,106.41309741044951,106.41309741044951,5704.5337853643805,5704.5337853643805,330598.9690801783,8.440663953621364,80.0,,,
'5.226',113093327.69818294,109.87142687625874,109.87142687625874,5814.405212240639,5814.405212240639,336413.37429241894,8.19676137202966,80.0,,,
'5.227',113393793.70319284,113.54188005647538,113.54188005647538,5927.947092297115,5927.947092297115,342341.3213847161,7.95285881014616,80.0,,,
'5.228',113694259.68726188,117.4445910014617,117.4445910014617,6045.391683298577,6045.391683298577,348386.71306801465,7.708956265261359,80.0,,,
'5.229',113994725.65327083,121.60232508541218,121.60232508541218,6166.994008383989,6166.994008383989,354553.70707639866,7.465053735036792,80.0,,,
'5.230',114295191.60370581,126.0409233859431,126.0409233859431,6293.034931769932,6293.034931769932,360846.7420081686,7.221151217454352,80.0,,,
'5.231',114595657.54071222,130.78984026826654,130.78984026826654,6423.824772038199,6423.824772038199,367270.5667802068,6.977248710772521,80.0,,,
'5.232',114896123.46614128,135.8827978070412,135.8827978070412,6559.70756984524,6559.70756984524,373830.27435005206,6.73334621348858,80.0,,,
'5.233',115196589.38159019,141.35858778489538,141.35858778489538,6701.066157630135,6701.066157630135,380531.3405076822,6.489443724306007,80.0,,,
'5.234',115497055.28843692,147.26206161003293,147.26206161003293,6848.328219240168,6848.328219240168,387379.66872692236,6.245541242106226,80.0,,,
'5.235',115797521.18787017,153.645361611233,153.645361611233,7001.9735808514015,7001.9735808514015,394381.64230777376,6.001638765924317,80.0,,,
'5.236',116097987.08091526,160.56946528486122,160.56946528486122,7162.543046136263,7162.543046136263,401544.18535391,5.757736294927992,80.0,,,
'5.237',116398452.96845649,168.10613939712542,168.10613939712542,7330.649185533389,7330.649185533389,408874.8345394434,5.513833828399402,80.0,,,
'5.238',116698918.8512565,176.34043672373863,176.34043672373863,7506.989622257128,7506.989622257128,416381.82416170056,5.269931365719489,80.0,,,
'5.239',116999384.72997284,185.37391975822803,185.37391975822803,7692.363542015356,7692.363542015356,424074.1877037159,5.02602890635449,80.0,,,
'5.240',117299850.60517246,195.32887093159027,195.32887093159027,7887.692412946946,7887.692412946946,431961.8801166629,4.7821264498441804,80.0,,,
'5.241',117600316.47734407,206.35386047695707,206.35386047695707,8094.046273423904,8094.046273423904,440055.92639008677,4.538223995791847,80.0,,,
'5.242',117900782.34690888,218.63121170568755,218.63121170568755,8312.67748512959,8312.67748512959,448368.60387521633,4.294321543855572,80.0,,,
'5.243',118201248.21422988,232.38716348446565,232.38716348446565,8545.064648614056,8545.064648614056,456913.66852383036,4.05041909374071,80.0,,,
'5.244',118501714.07961982,247.9059396749314,247.9059396749314,8792.970588288987,8792.970588288987,465706.63911211933,3.8065166451933785,80.0,,,
'5.245',118802179.94334804,265.54959787552707,265.54959787552707,9058.520186164515,9058.520186164515,474765.15929828386,3.5626141979949546,80.0,,,
'5.246',119102645.80564645,285.78663063774354,285.78663063774354,9344.306816802258,9344.306816802258,484109.4661150861,3.3187117519571645,80.0,,,
