INFO       2022-04-12 14:51:02,975: topic='drag' sending data='{"drag": 0}' as format_msg_with_header(msgToSend)=b'36   drag                     {"drag": 0}'
INFO       2022-04-12 14:51:43,774: topic='drag' sending data='{"drag": 1.4500285602305818e-06}' as format_msg_with_header(msgToSend)=b'57   drag                     {"drag": 1.4500285602305818e-06}'
INFO       2022-04-12 14:51:43,774: topic='field_update' sending data='{"currentTimestep": 301}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 301}'
DEBUG      2022-04-12 14:51:43,774: Timestep:   300-{'drag': 1.4500285602305818e-06}
INFO       2022-04-12 14:51:43,894: topic='drag' sending data='{"drag": 2.007859126232853e-06}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 2.007859126232853e-06}'
INFO       2022-04-12 14:51:43,894: topic='field_update' sending data='{"currentTimestep": 302}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 302}'
DEBUG      2022-04-12 14:51:43,894: Timestep:   301-{'drag': 2.007859126232853e-06}
INFO       2022-04-12 14:51:44,029: topic='drag' sending data='{"drag": 2.6543244726565e-06}' as format_msg_with_header(msgToSend)=b'54   drag                     {"drag": 2.6543244726565e-06}'
INFO       2022-04-12 14:51:44,029: topic='field_update' sending data='{"currentTimestep": 303}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 303}'
DEBUG      2022-04-12 14:51:44,029: Timestep:   302-{'drag': 2.6543244726565e-06}
INFO       2022-04-12 14:51:44,164: topic='drag' sending data='{"drag": 3.3910695410738502e-06}' as format_msg_with_header(msgToSend)=b'57   drag                     {"drag": 3.3910695410738502e-06}'
INFO       2022-04-12 14:51:44,164: topic='field_update' sending data='{"currentTimestep": 304}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 304}'
DEBUG      2022-04-12 14:51:44,164: Timestep:   303-{'drag': 3.3910695410738502e-06}
INFO       2022-04-12 14:51:44,269: topic='drag' sending data='{"drag": 4.220756589997974e-06}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 4.220756589997974e-06}'
INFO       2022-04-12 14:51:44,269: topic='field_update' sending data='{"currentTimestep": 305}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 305}'
DEBUG      2022-04-12 14:51:44,269: Timestep:   304-{'drag': 4.220756589997974e-06}
INFO       2022-04-12 14:51:44,374: topic='drag' sending data='{"drag": 5.147044149829631e-06}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 5.147044149829631e-06}'
INFO       2022-04-12 14:51:44,374: topic='field_update' sending data='{"currentTimestep": 306}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 306}'
DEBUG      2022-04-12 14:51:44,374: Timestep:   305-{'drag': 5.147044149829631e-06}
INFO       2022-04-12 14:51:44,523: topic='drag' sending data='{"drag": 6.174583968167309e-06}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 6.174583968167309e-06}'
INFO       2022-04-12 14:51:44,523: topic='field_update' sending data='{"currentTimestep": 307}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 307}'
DEBUG      2022-04-12 14:51:44,523: Timestep:   306-{'drag': 6.174583968167309e-06}
INFO       2022-04-12 14:51:44,703: topic='drag' sending data='{"drag": 7.309034612162259e-06}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 7.309034612162259e-06}'
INFO       2022-04-12 14:51:44,703: topic='field_update' sending data='{"currentTimestep": 308}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 308}'
DEBUG      2022-04-12 14:51:44,703: Timestep:   307-{'drag': 7.309034612162259e-06}
INFO       2022-04-12 14:51:44,853: topic='drag' sending data='{"drag": 8.557090878619994e-06}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 8.557090878619994e-06}'
INFO       2022-04-12 14:51:44,853: topic='field_update' sending data='{"currentTimestep": 309}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 309}'
DEBUG      2022-04-12 14:51:44,853: Timestep:   308-{'drag': 8.557090878619994e-06}
INFO       2022-04-12 14:51:45,004: topic='drag' sending data='{"drag": 9.926528582665047e-06}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 9.926528582665047e-06}'
INFO       2022-04-12 14:51:45,004: topic='field_update' sending data='{"currentTimestep": 310}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 310}'
DEBUG      2022-04-12 14:51:45,004: Timestep:   309-{'drag': 9.926528582665047e-06}
INFO       2022-04-12 14:51:45,173: topic='drag' sending data='{"drag": 1.14262646705458e-05}' as format_msg_with_header(msgToSend)=b'55   drag                     {"drag": 1.14262646705458e-05}'
INFO       2022-04-12 14:51:45,173: topic='field_update' sending data='{"currentTimestep": 311}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 311}'
DEBUG      2022-04-12 14:51:45,173: Timestep:   310-{'drag': 1.14262646705458e-05}
INFO       2022-04-12 14:51:45,342: topic='drag' sending data='{"drag": 1.3066432946695416e-05}' as format_msg_with_header(msgToSend)=b'57   drag                     {"drag": 1.3066432946695416e-05}'
INFO       2022-04-12 14:51:45,343: topic='field_update' sending data='{"currentTimestep": 312}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 312}'
DEBUG      2022-04-12 14:51:45,344: Timestep:   311-{'drag': 1.3066432946695416e-05}
INFO       2022-04-12 14:51:45,462: topic='drag' sending data='{"drag": 1.485847603215561e-05}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 1.485847603215561e-05}'
INFO       2022-04-12 14:51:45,463: topic='field_update' sending data='{"currentTimestep": 313}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 313}'
DEBUG      2022-04-12 14:51:45,463: Timestep:   312-{'drag': 1.485847603215561e-05}
INFO       2022-04-12 14:51:45,621: topic='drag' sending data='{"drag": 1.6815254491842392e-05}' as format_msg_with_header(msgToSend)=b'57   drag                     {"drag": 1.6815254491842392e-05}'
INFO       2022-04-12 14:51:45,621: topic='field_update' sending data='{"currentTimestep": 314}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 314}'
DEBUG      2022-04-12 14:51:45,621: Timestep:   313-{'drag': 1.6815254491842392e-05}
INFO       2022-04-12 14:51:45,746: topic='drag' sending data='{"drag": 1.8951174391663364e-05}' as format_msg_with_header(msgToSend)=b'57   drag                     {"drag": 1.8951174391663364e-05}'
INFO       2022-04-12 14:51:45,746: topic='field_update' sending data='{"currentTimestep": 315}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 315}'
DEBUG      2022-04-12 14:51:45,748: Timestep:   314-{'drag': 1.8951174391663364e-05}
INFO       2022-04-12 14:51:45,902: topic='drag' sending data='{"drag": 2.1282334882272975e-05}' as format_msg_with_header(msgToSend)=b'57   drag                     {"drag": 2.1282334882272975e-05}'
INFO       2022-04-12 14:51:45,902: topic='field_update' sending data='{"currentTimestep": 316}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 316}'
DEBUG      2022-04-12 14:51:45,902: Timestep:   315-{'drag': 2.1282334882272975e-05}
INFO       2022-04-12 14:51:46,073: topic='drag' sending data='{"drag": 2.3826697763060142e-05}' as format_msg_with_header(msgToSend)=b'57   drag                     {"drag": 2.3826697763060142e-05}'
INFO       2022-04-12 14:51:46,073: topic='field_update' sending data='{"currentTimestep": 317}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 317}'
DEBUG      2022-04-12 14:51:46,073: Timestep:   316-{'drag': 2.3826697763060142e-05}
INFO       2022-04-12 14:51:46,210: topic='drag' sending data='{"drag": 2.6604281366651618e-05}' as format_msg_with_header(msgToSend)=b'57   drag                     {"drag": 2.6604281366651618e-05}'
INFO       2022-04-12 14:51:46,210: topic='field_update' sending data='{"currentTimestep": 318}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 318}'
DEBUG      2022-04-12 14:51:46,210: Timestep:   317-{'drag': 2.6604281366651618e-05}
INFO       2022-04-12 14:51:46,395: topic='drag' sending data='{"drag": 2.9637381529984947e-05}' as format_msg_with_header(msgToSend)=b'57   drag                     {"drag": 2.9637381529984947e-05}'
INFO       2022-04-12 14:51:46,395: topic='field_update' sending data='{"currentTimestep": 319}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 319}'
DEBUG      2022-04-12 14:51:46,395: Timestep:   318-{'drag': 2.9637381529984947e-05}
INFO       2022-04-12 14:51:46,535: topic='drag' sending data='{"drag": 3.2950822892744364e-05}' as format_msg_with_header(msgToSend)=b'57   drag                     {"drag": 3.2950822892744364e-05}'
INFO       2022-04-12 14:51:46,535: topic='field_update' sending data='{"currentTimestep": 320}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 320}'
DEBUG      2022-04-12 14:51:46,535: Timestep:   319-{'drag': 3.2950822892744364e-05}
INFO       2022-04-12 14:51:46,645: topic='drag' sending data='{"drag": 3.6572244298516605e-05}' as format_msg_with_header(msgToSend)=b'57   drag                     {"drag": 3.6572244298516605e-05}'
INFO       2022-04-12 14:51:46,645: topic='field_update' sending data='{"currentTimestep": 321}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 321}'
DEBUG      2022-04-12 14:51:46,645: Timestep:   320-{'drag': 3.6572244298516605e-05}
INFO       2022-04-12 14:51:46,826: topic='drag' sending data='{"drag": 4.053242268058633e-05}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 4.053242268058633e-05}'
INFO       2022-04-12 14:51:46,826: topic='field_update' sending data='{"currentTimestep": 322}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 322}'
DEBUG      2022-04-12 14:51:46,826: Timestep:   321-{'drag': 4.053242268058633e-05}
INFO       2022-04-12 14:51:46,947: topic='drag' sending data='{"drag": 4.4865640506674864e-05}' as format_msg_with_header(msgToSend)=b'57   drag                     {"drag": 4.4865640506674864e-05}'
INFO       2022-04-12 14:51:46,947: topic='field_update' sending data='{"currentTimestep": 323}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 323}'
DEBUG      2022-04-12 14:51:46,947: Timestep:   322-{'drag': 4.4865640506674864e-05}
INFO       2022-04-12 14:51:47,134: topic='drag' sending data='{"drag": 4.961010265102452e-05}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 4.961010265102452e-05}'
INFO       2022-04-12 14:51:47,134: topic='field_update' sending data='{"currentTimestep": 324}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 324}'
DEBUG      2022-04-12 14:51:47,134: Timestep:   323-{'drag': 4.961010265102452e-05}
INFO       2022-04-12 14:51:47,259: topic='drag' sending data='{"drag": 5.48084094764406e-05}' as format_msg_with_header(msgToSend)=b'55   drag                     {"drag": 5.48084094764406e-05}'
INFO       2022-04-12 14:51:47,259: topic='field_update' sending data='{"currentTimestep": 325}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 325}'
DEBUG      2022-04-12 14:51:47,259: Timestep:   324-{'drag': 5.48084094764406e-05}
INFO       2022-04-12 14:51:47,397: topic='drag' sending data='{"drag": 6.050809396468752e-05}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 6.050809396468752e-05}'
INFO       2022-04-12 14:51:47,397: topic='field_update' sending data='{"currentTimestep": 326}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 326}'
DEBUG      2022-04-12 14:51:47,397: Timestep:   325-{'drag': 6.050809396468752e-05}
INFO       2022-04-12 14:51:47,555: topic='drag' sending data='{"drag": 6.676223195608816e-05}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 6.676223195608816e-05}'
INFO       2022-04-12 14:51:47,555: topic='field_update' sending data='{"currentTimestep": 327}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 327}'
DEBUG      2022-04-12 14:51:47,555: Timestep:   326-{'drag': 6.676223195608816e-05}
INFO       2022-04-12 14:51:47,706: topic='drag' sending data='{"drag": 7.363013597784823e-05}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 7.363013597784823e-05}'
INFO       2022-04-12 14:51:47,706: topic='field_update' sending data='{"currentTimestep": 328}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 328}'
DEBUG      2022-04-12 14:51:47,706: Timestep:   327-{'drag': 7.363013597784823e-05}
INFO       2022-04-12 14:51:47,862: topic='drag' sending data='{"drag": 8.117814479030496e-05}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 8.117814479030496e-05}'
INFO       2022-04-12 14:51:47,862: topic='field_update' sending data='{"currentTimestep": 329}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 329}'
DEBUG      2022-04-12 14:51:47,862: Timestep:   328-{'drag': 8.117814479030496e-05}
INFO       2022-04-12 14:51:48,045: topic='drag' sending data='{"drag": 8.948052270214686e-05}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 8.948052270214686e-05}'
INFO       2022-04-12 14:51:48,045: topic='field_update' sending data='{"currentTimestep": 330}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 330}'
DEBUG      2022-04-12 14:51:48,045: Timestep:   329-{'drag': 8.948052270214686e-05}
INFO       2022-04-12 14:51:48,184: topic='drag' sending data='{"drag": 9.862048494839805e-05}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 9.862048494839805e-05}'
INFO       2022-04-12 14:51:48,184: topic='field_update' sending data='{"currentTimestep": 331}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 331}'
DEBUG      2022-04-12 14:51:48,184: Timestep:   330-{'drag': 9.862048494839805e-05}
INFO       2022-04-12 14:51:48,323: topic='drag' sending data='{"drag": 0.00010869136804649474}' as format_msg_with_header(msgToSend)=b'57   drag                     {"drag": 0.00010869136804649474}'
INFO       2022-04-12 14:51:48,323: topic='field_update' sending data='{"currentTimestep": 332}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 332}'
DEBUG      2022-04-12 14:51:48,323: Timestep:   331-{'drag': 0.00010869136804649474}
INFO       2022-04-12 14:51:48,462: topic='drag' sending data='{"drag": 0.0001197979671149045}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0001197979671149045}'
INFO       2022-04-12 14:51:48,462: topic='field_update' sending data='{"currentTimestep": 333}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 333}'
DEBUG      2022-04-12 14:51:48,462: Timestep:   332-{'drag': 0.0001197979671149045}
INFO       2022-04-12 14:51:48,583: topic='drag' sending data='{"drag": 0.0001320580657374711}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0001320580657374711}'
INFO       2022-04-12 14:51:48,583: topic='field_update' sending data='{"currentTimestep": 334}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 334}'
DEBUG      2022-04-12 14:51:48,583: Timestep:   333-{'drag': 0.0001320580657374711}
INFO       2022-04-12 14:51:48,723: topic='drag' sending data='{"drag": 0.00014560418818288065}' as format_msg_with_header(msgToSend)=b'57   drag                     {"drag": 0.00014560418818288065}'
INFO       2022-04-12 14:51:48,723: topic='field_update' sending data='{"currentTimestep": 335}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 335}'
DEBUG      2022-04-12 14:51:48,723: Timestep:   334-{'drag': 0.00014560418818288065}
INFO       2022-04-12 14:51:48,865: topic='drag' sending data='{"drag": 0.00016058560875933508}' as format_msg_with_header(msgToSend)=b'57   drag                     {"drag": 0.00016058560875933508}'
INFO       2022-04-12 14:51:48,865: topic='field_update' sending data='{"currentTimestep": 336}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 336}'
DEBUG      2022-04-12 14:51:48,865: Timestep:   335-{'drag': 0.00016058560875933508}
INFO       2022-04-12 14:51:48,973: topic='drag' sending data='{"drag": 0.0001771706589398618}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0001771706589398618}'
INFO       2022-04-12 14:51:48,973: topic='field_update' sending data='{"currentTimestep": 337}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 337}'
DEBUG      2022-04-12 14:51:48,973: Timestep:   336-{'drag': 0.0001771706589398618}
INFO       2022-04-12 14:51:49,095: topic='drag' sending data='{"drag": 0.00019554937980174623}' as format_msg_with_header(msgToSend)=b'57   drag                     {"drag": 0.00019554937980174623}'
INFO       2022-04-12 14:51:49,095: topic='field_update' sending data='{"currentTimestep": 338}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 338}'
DEBUG      2022-04-12 14:51:49,095: Timestep:   337-{'drag': 0.00019554937980174623}
INFO       2022-04-12 14:51:49,218: topic='drag' sending data='{"drag": 0.00021593657548640922}' as format_msg_with_header(msgToSend)=b'57   drag                     {"drag": 0.00021593657548640922}'
INFO       2022-04-12 14:51:49,218: topic='field_update' sending data='{"currentTimestep": 339}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 339}'
DEBUG      2022-04-12 14:51:49,218: Timestep:   338-{'drag': 0.00021593657548640922}
INFO       2022-04-12 14:51:49,374: topic='drag' sending data='{"drag": 0.00023857533304678664}' as format_msg_with_header(msgToSend)=b'57   drag                     {"drag": 0.00023857533304678664}'
INFO       2022-04-12 14:51:49,374: topic='field_update' sending data='{"currentTimestep": 340}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 340}'
DEBUG      2022-04-12 14:51:49,374: Timestep:   339-{'drag': 0.00023857533304678664}
INFO       2022-04-12 14:51:49,530: topic='drag' sending data='{"drag": 0.0002637410855011881}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0002637410855011881}'
INFO       2022-04-12 14:51:49,530: topic='field_update' sending data='{"currentTimestep": 341}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 341}'
DEBUG      2022-04-12 14:51:49,530: Timestep:   340-{'drag': 0.0002637410855011881}
INFO       2022-04-12 14:51:49,637: topic='drag' sending data='{"drag": 0.0002917463085097883}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0002917463085097883}'
INFO       2022-04-12 14:51:49,637: topic='field_update' sending data='{"currentTimestep": 342}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 342}'
DEBUG      2022-04-12 14:51:49,637: Timestep:   341-{'drag': 0.0002917463085097883}
INFO       2022-04-12 14:51:49,793: topic='drag' sending data='{"drag": 0.0003229459572611071}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0003229459572611071}'
INFO       2022-04-12 14:51:49,793: topic='field_update' sending data='{"currentTimestep": 343}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 343}'
DEBUG      2022-04-12 14:51:49,793: Timestep:   342-{'drag': 0.0003229459572611071}
INFO       2022-04-12 14:51:49,934: topic='drag' sending data='{"drag": 0.00035774376942048115}' as format_msg_with_header(msgToSend)=b'57   drag                     {"drag": 0.00035774376942048115}'
INFO       2022-04-12 14:51:49,934: topic='field_update' sending data='{"currentTimestep": 344}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 344}'
DEBUG      2022-04-12 14:51:49,934: Timestep:   343-{'drag': 0.00035774376942048115}
INFO       2022-04-12 14:51:50,071: topic='drag' sending data='{"drag": 0.0003965995829818347}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0003965995829818347}'
INFO       2022-04-12 14:51:50,071: topic='field_update' sending data='{"currentTimestep": 345}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 345}'
DEBUG      2022-04-12 14:51:50,071: Timestep:   344-{'drag': 0.0003965995829818347}
INFO       2022-04-12 14:51:50,221: topic='drag' sending data='{"drag": 0.0004400378453458223}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0004400378453458223}'
INFO       2022-04-12 14:51:50,221: topic='field_update' sending data='{"currentTimestep": 346}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 346}'
DEBUG      2022-04-12 14:51:50,221: Timestep:   345-{'drag': 0.0004400378453458223}
INFO       2022-04-12 14:51:50,377: topic='drag' sending data='{"drag": 0.000488657522857852}' as format_msg_with_header(msgToSend)=b'55   drag                     {"drag": 0.000488657522857852}'
INFO       2022-04-12 14:51:50,377: topic='field_update' sending data='{"currentTimestep": 347}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 347}'
DEBUG      2022-04-12 14:51:50,377: Timestep:   346-{'drag': 0.000488657522857852}
INFO       2022-04-12 14:51:50,502: topic='drag' sending data='{"drag": 0.0005431436595222292}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0005431436595222292}'
INFO       2022-04-12 14:51:50,502: topic='field_update' sending data='{"currentTimestep": 348}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 348}'
DEBUG      2022-04-12 14:51:50,502: Timestep:   347-{'drag': 0.0005431436595222292}
INFO       2022-04-12 14:51:50,642: topic='drag' sending data='{"drag": 0.0006042808810631698}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0006042808810631698}'
INFO       2022-04-12 14:51:50,642: topic='field_update' sending data='{"currentTimestep": 349}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 349}'
DEBUG      2022-04-12 14:51:50,642: Timestep:   348-{'drag': 0.0006042808810631698}
INFO       2022-04-12 14:51:50,797: topic='drag' sending data='{"drag": 0.0006729691976466361}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0006729691976466361}'
INFO       2022-04-12 14:51:50,797: topic='field_update' sending data='{"currentTimestep": 350}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 350}'
DEBUG      2022-04-12 14:51:50,797: Timestep:   349-{'drag': 0.0006729691976466361}
INFO       2022-04-12 14:51:50,905: topic='drag' sending data='{"drag": 0.0007502425275179967}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0007502425275179967}'
INFO       2022-04-12 14:51:50,905: topic='field_update' sending data='{"currentTimestep": 351}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 351}'
DEBUG      2022-04-12 14:51:50,905: Timestep:   350-{'drag': 0.0007502425275179967}
INFO       2022-04-12 14:51:51,060: topic='drag' sending data='{"drag": 0.0008372904471479872}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0008372904471479872}'
INFO       2022-04-12 14:51:51,060: topic='field_update' sending data='{"currentTimestep": 352}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 352}'
DEBUG      2022-04-12 14:51:51,060: Timestep:   351-{'drag': 0.0008372904471479872}
INFO       2022-04-12 14:51:51,182: topic='drag' sending data='{"drag": 0.0009354837744193162}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0009354837744193162}'
INFO       2022-04-12 14:51:51,182: topic='field_update' sending data='{"currentTimestep": 353}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 353}'
DEBUG      2022-04-12 14:51:51,182: Timestep:   352-{'drag': 0.0009354837744193162}
INFO       2022-04-12 14:51:51,352: topic='drag' sending data='{"drag": 0.0010464047138948058}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0010464047138948058}'
INFO       2022-04-12 14:51:51,352: topic='field_update' sending data='{"currentTimestep": 354}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 354}'
DEBUG      2022-04-12 14:51:51,352: Timestep:   353-{'drag': 0.0010464047138948058}
INFO       2022-04-12 14:51:51,476: topic='drag' sending data='{"drag": 0.0011718824422014388}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0011718824422014388}'
INFO       2022-04-12 14:51:51,476: topic='field_update' sending data='{"currentTimestep": 355}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 355}'
DEBUG      2022-04-12 14:51:51,476: Timestep:   354-{'drag': 0.0011718824422014388}
INFO       2022-04-12 14:51:51,603: topic='drag' sending data='{"drag": 0.0013140351931512765}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0013140351931512765}'
INFO       2022-04-12 14:51:51,603: topic='field_update' sending data='{"currentTimestep": 356}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 356}'
DEBUG      2022-04-12 14:51:51,603: Timestep:   355-{'drag': 0.0013140351931512765}
INFO       2022-04-12 14:51:51,755: topic='drag' sending data='{"drag": 0.0014753201240069642}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0014753201240069642}'
INFO       2022-04-12 14:51:51,755: topic='field_update' sending data='{"currentTimestep": 357}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 357}'
DEBUG      2022-04-12 14:51:51,755: Timestep:   356-{'drag': 0.0014753201240069642}
INFO       2022-04-12 14:51:51,861: topic='drag' sending data='{"drag": 0.0016585925157816357}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0016585925157816357}'
INFO       2022-04-12 14:51:51,861: topic='field_update' sending data='{"currentTimestep": 358}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 358}'
DEBUG      2022-04-12 14:51:51,861: Timestep:   357-{'drag': 0.0016585925157816357}
INFO       2022-04-12 14:51:52,034: topic='drag' sending data='{"drag": 0.001867176193522496}' as format_msg_with_header(msgToSend)=b'55   drag                     {"drag": 0.001867176193522496}'
INFO       2022-04-12 14:51:52,034: topic='field_update' sending data='{"currentTimestep": 359}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 359}'
DEBUG      2022-04-12 14:51:52,034: Timestep:   358-{'drag': 0.001867176193522496}
INFO       2022-04-12 14:51:52,143: topic='drag' sending data='{"drag": 0.0021049474620682567}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0021049474620682567}'
INFO       2022-04-12 14:51:52,143: topic='field_update' sending data='{"currentTimestep": 360}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 360}'
DEBUG      2022-04-12 14:51:52,143: Timestep:   359-{'drag': 0.0021049474620682567}
INFO       2022-04-12 14:51:52,297: topic='drag' sending data='{"drag": 0.0023764353575355785}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0023764353575355785}'
INFO       2022-04-12 14:51:52,297: topic='field_update' sending data='{"currentTimestep": 361}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 361}'
DEBUG      2022-04-12 14:51:52,297: Timestep:   360-{'drag': 0.0023764353575355785}
INFO       2022-04-12 14:51:52,420: topic='drag' sending data='{"drag": 0.002686941638410717}' as format_msg_with_header(msgToSend)=b'55   drag                     {"drag": 0.002686941638410717}'
INFO       2022-04-12 14:51:52,420: topic='field_update' sending data='{"currentTimestep": 362}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 362}'
DEBUG      2022-04-12 14:51:52,420: Timestep:   361-{'drag': 0.002686941638410717}
INFO       2022-04-12 14:51:52,560: topic='drag' sending data='{"drag": 0.003042684712470275}' as format_msg_with_header(msgToSend)=b'55   drag                     {"drag": 0.003042684712470275}'
INFO       2022-04-12 14:51:52,560: topic='field_update' sending data='{"currentTimestep": 363}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 363}'
DEBUG      2022-04-12 14:51:52,560: Timestep:   362-{'drag': 0.003042684712470275}
INFO       2022-04-12 14:51:52,701: topic='drag' sending data='{"drag": 0.0034509726546947984}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0034509726546947984}'
