INFO       2022-07-30 22:12:41,844: topic='drag' sending data='{"drag": 0}' as format_msg_with_header(msgToSend)=b'36   drag                     {"drag": 0}'
DEBUG      2022-07-30 22:14:11,649: Timestep:   195-{'drag': 42.188711497142926}
INFO       2022-07-30 22:14:12,136: topic='drag' sending data='{"drag": 36.707423415576926}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 36.707423415576926}'
INFO       2022-07-30 22:14:12,136: topic='field_update' sending data='{"currentTimestep": 197}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 197}'
DEBUG      2022-07-30 22:14:12,136: Timestep:   196-{'drag': 36.707423415576926}
INFO       2022-07-30 22:14:12,542: topic='drag' sending data='{"drag": 31.932947136915487}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 31.932947136915487}'
INFO       2022-07-30 22:14:12,542: topic='field_update' sending data='{"currentTimestep": 198}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 198}'
DEBUG      2022-07-30 22:14:12,542: Timestep:   197-{'drag': 31.932947136915487}
INFO       2022-07-30 22:14:13,138: topic='drag' sending data='{"drag": 27.77484365784188}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 27.77484365784188}'
INFO       2022-07-30 22:14:13,138: topic='field_update' sending data='{"currentTimestep": 199}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 199}'
DEBUG      2022-07-30 22:14:13,138: Timestep:   198-{'drag': 27.77484365784188}
INFO       2022-07-30 22:14:13,729: topic='drag' sending data='{"drag": 24.154147090847808}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 24.154147090847808}'
INFO       2022-07-30 22:14:13,729: topic='field_update' sending data='{"currentTimestep": 200}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 200}'
DEBUG      2022-07-30 22:14:13,729: Timestep:   199-{'drag': 24.154147090847808}
INFO       2022-07-30 22:14:14,238: topic='drag' sending data='{"drag": 21.001923762789236}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 21.001923762789236}'
INFO       2022-07-30 22:14:14,238: topic='field_update' sending data='{"currentTimestep": 201}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 201}'
DEBUG      2022-07-30 22:14:14,238: Timestep:   200-{'drag': 21.001923762789236}
INFO       2022-07-30 22:14:14,940: topic='drag' sending data='{"drag": 18.25801005133603}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 18.25801005133603}'
INFO       2022-07-30 22:14:14,941: topic='field_update' sending data='{"currentTimestep": 202}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 202}'
DEBUG      2022-07-30 22:14:14,941: Timestep:   201-{'drag': 18.25801005133603}
INFO       2022-07-30 22:14:15,544: topic='drag' sending data='{"drag": 15.86990713362244}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 15.86990713362244}'
INFO       2022-07-30 22:14:15,544: topic='field_update' sending data='{"currentTimestep": 203}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 203}'
DEBUG      2022-07-30 22:14:15,544: Timestep:   202-{'drag': 15.86990713362244}
INFO       2022-07-30 22:14:16,022: topic='drag' sending data='{"drag": 13.791813432164338}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 13.791813432164338}'
INFO       2022-07-30 22:14:16,022: topic='field_update' sending data='{"currentTimestep": 204}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 204}'
DEBUG      2022-07-30 22:14:16,022: Timestep:   203-{'drag': 13.791813432164338}
INFO       2022-07-30 22:14:16,436: topic='drag' sending data='{"drag": 11.98377785015663}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 11.98377785015663}'
INFO       2022-07-30 22:14:16,436: topic='field_update' sending data='{"currentTimestep": 205}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 205}'
DEBUG      2022-07-30 22:14:16,436: Timestep:   204-{'drag': 11.98377785015663}
INFO       2022-07-30 22:14:16,950: topic='drag' sending data='{"drag": 10.410958925575697}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 10.410958925575697}'
INFO       2022-07-30 22:14:16,950: topic='field_update' sending data='{"currentTimestep": 206}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 206}'
DEBUG      2022-07-30 22:14:16,950: Timestep:   205-{'drag': 10.410958925575697}
INFO       2022-07-30 22:14:17,359: topic='drag' sending data='{"drag": 9.042976831471993}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 9.042976831471993}'
INFO       2022-07-30 22:14:17,359: topic='field_update' sending data='{"currentTimestep": 207}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 207}'
DEBUG      2022-07-30 22:14:17,359: Timestep:   206-{'drag': 9.042976831471993}
INFO       2022-07-30 22:14:17,835: topic='drag' sending data='{"drag": 7.8533467355937665}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 7.8533467355937665}'
INFO       2022-07-30 22:14:17,835: topic='field_update' sending data='{"currentTimestep": 208}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 208}'
DEBUG      2022-07-30 22:14:17,835: Timestep:   207-{'drag': 7.8533467355937665}
INFO       2022-07-30 22:14:18,123: topic='drag' sending data='{"drag": 6.818983430259242}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 6.818983430259242}'
INFO       2022-07-30 22:14:18,123: topic='field_update' sending data='{"currentTimestep": 209}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 209}'
DEBUG      2022-07-30 22:14:18,123: Timestep:   208-{'drag': 6.818983430259242}
INFO       2022-07-30 22:14:18,737: topic='drag' sending data='{"drag": 5.919768374777001}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 5.919768374777001}'
INFO       2022-07-30 22:14:18,737: topic='field_update' sending data='{"currentTimestep": 210}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 210}'
DEBUG      2022-07-30 22:14:18,737: Timestep:   209-{'drag': 5.919768374777001}
INFO       2022-07-30 22:14:19,233: topic='drag' sending data='{"drag": 5.138171376927751}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 5.138171376927751}'
INFO       2022-07-30 22:14:19,233: topic='field_update' sending data='{"currentTimestep": 211}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 211}'
DEBUG      2022-07-30 22:14:19,233: Timestep:   210-{'drag': 5.138171376927751}
INFO       2022-07-30 22:14:19,630: topic='drag' sending data='{"drag": 4.458920094153303}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 4.458920094153303}'
INFO       2022-07-30 22:14:19,630: topic='field_update' sending data='{"currentTimestep": 212}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 212}'
DEBUG      2022-07-30 22:14:19,630: Timestep:   211-{'drag': 4.458920094153303}
INFO       2022-07-30 22:14:20,223: topic='drag' sending data='{"drag": 3.8687113743431416}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 3.8687113743431416}'
INFO       2022-07-30 22:14:20,223: topic='field_update' sending data='{"currentTimestep": 213}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 213}'
DEBUG      2022-07-30 22:14:20,223: Timestep:   212-{'drag': 3.8687113743431416}
INFO       2022-07-30 22:14:20,522: topic='drag' sending data='{"drag": 3.3559591939421876}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 3.3559591939421876}'
INFO       2022-07-30 22:14:20,522: topic='field_update' sending data='{"currentTimestep": 214}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 214}'
DEBUG      2022-07-30 22:14:20,522: Timestep:   213-{'drag': 3.3559591939421876}
INFO       2022-07-30 22:14:20,921: topic='drag' sending data='{"drag": 2.910574599483825}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 2.910574599483825}'
INFO       2022-07-30 22:14:20,921: topic='field_update' sending data='{"currentTimestep": 215}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 215}'
DEBUG      2022-07-30 22:14:20,921: Timestep:   214-{'drag': 2.910574599483825}
INFO       2022-07-30 22:14:21,457: topic='drag' sending data='{"drag": 2.5237736281720613}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 2.5237736281720613}'
INFO       2022-07-30 22:14:21,457: topic='field_update' sending data='{"currentTimestep": 216}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 216}'
DEBUG      2022-07-30 22:14:21,457: Timestep:   215-{'drag': 2.5237736281720613}
INFO       2022-07-30 22:14:22,037: topic='drag' sending data='{"drag": 2.1879096831754046}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 2.1879096831754046}'
INFO       2022-07-30 22:14:22,037: topic='field_update' sending data='{"currentTimestep": 217}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 217}'
DEBUG      2022-07-30 22:14:22,037: Timestep:   216-{'drag': 2.1879096831754046}
INFO       2022-07-30 22:14:22,546: topic='drag' sending data='{"drag": 1.896327278151256}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 1.896327278151256}'
INFO       2022-07-30 22:14:22,546: topic='field_update' sending data='{"currentTimestep": 218}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 218}'
DEBUG      2022-07-30 22:14:22,546: Timestep:   217-{'drag': 1.896327278151256}
INFO       2022-07-30 22:14:23,126: topic='drag' sending data='{"drag": 1.6432344505270475}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 1.6432344505270475}'
INFO       2022-07-30 22:14:23,126: topic='field_update' sending data='{"currentTimestep": 219}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 219}'
DEBUG      2022-07-30 22:14:23,126: Timestep:   218-{'drag': 1.6432344505270475}
INFO       2022-07-30 22:14:23,645: topic='drag' sending data='{"drag": 1.423591480705479}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 1.423591480705479}'
INFO       2022-07-30 22:14:23,645: topic='field_update' sending data='{"currentTimestep": 220}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 220}'
DEBUG      2022-07-30 22:14:23,645: Timestep:   219-{'drag': 1.423591480705479}
INFO       2022-07-30 22:14:24,235: topic='drag' sending data='{"drag": 1.2330138503535266}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 1.2330138503535266}'
INFO       2022-07-30 22:14:24,235: topic='field_update' sending data='{"currentTimestep": 221}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 221}'
DEBUG      2022-07-30 22:14:24,235: Timestep:   220-{'drag': 1.2330138503535266}
INFO       2022-07-30 22:14:24,756: topic='drag' sending data='{"drag": 1.0676876323281854}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 1.0676876323281854}'
INFO       2022-07-30 22:14:24,756: topic='field_update' sending data='{"currentTimestep": 222}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 222}'
DEBUG      2022-07-30 22:14:24,756: Timestep:   221-{'drag': 1.0676876323281854}
INFO       2022-07-30 22:14:25,150: topic='drag' sending data='{"drag": 0.9242957320340857}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 0.9242957320340857}'
INFO       2022-07-30 22:14:25,150: topic='field_update' sending data='{"currentTimestep": 223}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 223}'
DEBUG      2022-07-30 22:14:25,150: Timestep:   222-{'drag': 0.9242957320340857}
INFO       2022-07-30 22:14:25,638: topic='drag' sending data='{"drag": 0.7999535990204721}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 0.7999535990204721}'
INFO       2022-07-30 22:14:25,638: topic='field_update' sending data='{"currentTimestep": 224}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 224}'
DEBUG      2022-07-30 22:14:25,638: Timestep:   223-{'drag': 0.7999535990204721}
INFO       2022-07-30 22:14:26,034: topic='drag' sending data='{"drag": 0.6921532018610852}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 0.6921532018610852}'
INFO       2022-07-30 22:14:26,034: topic='field_update' sending data='{"currentTimestep": 225}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 225}'
DEBUG      2022-07-30 22:14:26,034: Timestep:   224-{'drag': 0.6921532018610852}
INFO       2022-07-30 22:14:26,530: topic='drag' sending data='{"drag": 0.5987142118587506}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 0.5987142118587506}'
INFO       2022-07-30 22:14:26,530: topic='field_update' sending data='{"currentTimestep": 226}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 226}'
DEBUG      2022-07-30 22:14:26,530: Timestep:   225-{'drag': 0.5987142118587506}
INFO       2022-07-30 22:14:26,928: topic='drag' sending data='{"drag": 0.5177414745513316}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 0.5177414745513316}'
INFO       2022-07-30 22:14:26,928: topic='field_update' sending data='{"currentTimestep": 227}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 227}'
DEBUG      2022-07-30 22:14:26,928: Timestep:   226-{'drag': 0.5177414745513316}
INFO       2022-07-30 22:14:27,421: topic='drag' sending data='{"drag": 0.44758796471764384}' as format_msg_with_header(msgToSend)=b'54   drag                     {"drag": 0.44758796471764384}'
INFO       2022-07-30 22:14:27,421: topic='field_update' sending data='{"currentTimestep": 228}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 228}'
DEBUG      2022-07-30 22:14:27,421: Timestep:   227-{'drag': 0.44758796471764384}
INFO       2022-07-30 22:14:27,946: topic='drag' sending data='{"drag": 0.38682252265756195}' as format_msg_with_header(msgToSend)=b'54   drag                     {"drag": 0.38682252265756195}'
INFO       2022-07-30 22:14:27,946: topic='field_update' sending data='{"currentTimestep": 229}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 229}'
DEBUG      2022-07-30 22:14:27,946: Timestep:   228-{'drag': 0.38682252265756195}
INFO       2022-07-30 22:14:28,346: topic='drag' sending data='{"drag": 0.334201758764756}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 0.334201758764756}'
INFO       2022-07-30 22:14:28,347: topic='field_update' sending data='{"currentTimestep": 230}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 230}'
DEBUG      2022-07-30 22:14:28,347: Timestep:   229-{'drag': 0.334201758764756}
INFO       2022-07-30 22:14:28,837: topic='drag' sending data='{"drag": 0.28864559141731616}' as format_msg_with_header(msgToSend)=b'54   drag                     {"drag": 0.28864559141731616}'
INFO       2022-07-30 22:14:28,837: topic='field_update' sending data='{"currentTimestep": 231}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 231}'
DEBUG      2022-07-30 22:14:28,837: Timestep:   230-{'drag': 0.28864559141731616}
INFO       2022-07-30 22:14:29,351: topic='drag' sending data='{"drag": 0.24921595137990143}' as format_msg_with_header(msgToSend)=b'54   drag                     {"drag": 0.24921595137990143}'
INFO       2022-07-30 22:14:29,351: topic='field_update' sending data='{"currentTimestep": 232}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 232}'
DEBUG      2022-07-30 22:14:29,351: Timestep:   231-{'drag': 0.24921595137990143}
INFO       2022-07-30 22:14:29,743: topic='drag' sending data='{"drag": 0.2150982454684128}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 0.2150982454684128}'
INFO       2022-07-30 22:14:29,743: topic='field_update' sending data='{"currentTimestep": 233}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 233}'
DEBUG      2022-07-30 22:14:29,743: Timestep:   232-{'drag': 0.2150982454684128}
INFO       2022-07-30 22:14:30,236: topic='drag' sending data='{"drag": 0.18558522425137416}' as format_msg_with_header(msgToSend)=b'54   drag                     {"drag": 0.18558522425137416}'
INFO       2022-07-30 22:14:30,236: topic='field_update' sending data='{"currentTimestep": 234}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 234}'
DEBUG      2022-07-30 22:14:30,236: Timestep:   233-{'drag': 0.18558522425137416}
INFO       2022-07-30 22:14:30,747: topic='drag' sending data='{"drag": 0.16006294399499985}' as format_msg_with_header(msgToSend)=b'54   drag                     {"drag": 0.16006294399499985}'
INFO       2022-07-30 22:14:30,747: topic='field_update' sending data='{"currentTimestep": 235}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 235}'
DEBUG      2022-07-30 22:14:30,747: Timestep:   234-{'drag': 0.16006294399499985}
INFO       2022-07-30 22:14:31,133: topic='drag' sending data='{"drag": 0.13799855272892628}' as format_msg_with_header(msgToSend)=b'54   drag                     {"drag": 0.13799855272892628}'
INFO       2022-07-30 22:14:31,133: topic='field_update' sending data='{"currentTimestep": 236}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 236}'
DEBUG      2022-07-30 22:14:31,133: Timestep:   235-{'drag': 0.13799855272892628}
